Country	Installation ID	Year	NER allocation
DE	203657	 2018 	7540 
DE	203657	 2019 	7396 
DE	203657	 2020 	7253 
DE	203762	 2013 	36808 
DE	203762	 2014 	36168 
DE	203762	 2015 	35528 
DE	203762	 2016 	34887 
DE	203762	 2017 	34247 
DE	203762	 2018 	33607 
DE	203762	 2019 	32966 
DE	203762	 2020 	32326 
DE	204255	 2013 	15621 
DE	204255	 2014 	15350 
DE	204255	 2015 	15078 
DE	204255	 2016 	14806 
DE	204255	 2017 	14534 
DE	204255	 2018 	14263 
DE	204255	 2019 	13991 
DE	204255	 2020 	13719 
DE	204802	 2013 	153 
DE	204802	 2014 	359 
DE	204802	 2015 	232 
DE	204802	 2016 	203 
DE	204802	 2017 	175 
DE	204802	 2018 	148 
DE	204802	 2019 	122 
DE	204802	 2020 	97 
DE	205065	 2014 	524 
DE	205065	 2015 	899 
DE	205065	 2016 	883 
DE	205065	 2017 	867 
DE	205065	 2018 	851 
DE	205065	 2019 	834 
DE	205065	 2020 	818 
DE	205384	 2013 	2978 
DE	205384	 2014 	10788 
DE	205384	 2015 	10597 
DE	205384	 2016 	10406 
DE	205384	 2017 	10215 
DE	205384	 2018 	10024 
DE	205384	 2019 	9833 
DE	205384	 2020 	9642 
DE	205562	 2013 	81495 
DE	205562	 2014 	108557 
DE	205562	 2015 	106635 
DE	205562	 2016 	104712 
DE	205562	 2017 	102790 
DE	205562	 2018 	100868 
DE	205562	 2019 	98945 
DE	205562	 2020 	97023 
DE	205563	 2013 	51743 
DE	205563	 2014 	105335 
DE	205563	 2015 	103470 
DE	205563	 2016 	101605 
DE	205563	 2017 	99739 
DE	205563	 2018 	97874 
DE	205563	 2019 	96009 
DE	205563	 2020 	94144 
DE	205609	 2013 	6733 
DE	205609	 2014 	17829 
DE	205609	 2015 	17514 
DE	205609	 2016 	17198 
DE	205609	 2017 	16882 
DE	205609	 2018 	16566 
DE	205609	 2019 	16251 
DE	205609	 2020 	15935 
DE	205883	 2013 	22882 
DE	205883	 2014 	26635 
DE	205883	 2015 	26163 
DE	205883	 2016 	25692 
DE	205883	 2017 	25220 
DE	205883	 2018 	24748 
DE	205883	 2019 	24277 
DE	205883	 2020 	23805 
DE	206009	 2013 	45953 
DE	206009	 2014 	45154 
DE	206009	 2015 	44354 
DE	206009	 2016 	43555 
DE	206009	 2017 	42755 
DE	206009	 2018 	41956 
DE	206009	 2019 	41156 
DE	206009	 2020 	40356 
DE	206020	 2013 	3495 
DE	206020	 2014 	15881 
DE	206020	 2015 	15600 
DE	206020	 2016 	15319 
DE	206020	 2017 	15038 
DE	206020	 2018 	14756 
DE	206020	 2019 	14475 
DE	206020	 2020 	14194 
DE	206021	 2013 	5531 
DE	206021	 2014 	22290 
DE	206021	 2015 	21895 
DE	206021	 2016 	21500 
DE	206021	 2017 	21106 
DE	206021	 2018 	20711 
DE	206021	 2019 	20316 
DE	206021	 2020 	19922 
DE	206153	 2013 	303 
DE	206153	 2014 	1498 
DE	206153	 2015 	1328 
DE	206153	 2016 	1162 
DE	206153	 2017 	1002 
DE	206153	 2018 	848 
DE	206153	 2019 	697 
DE	206153	 2020 	552 
DE	206158	 2013 	381 
DE	206158	 2014 	1074 
DE	206158	 2015 	951 
DE	206158	 2016 	833 
DE	206158	 2017 	718 
DE	206158	 2018 	607 
DE	206158	 2019 	499 
DE	206158	 2020 	396 
DE	206200	 2013 	6449 
DE	206200	 2014 	5869 
DE	206200	 2015 	7911 
DE	206200	 2016 	7769 
DE	206200	 2017 	7626 
DE	206200	 2018 	7483 
DE	206200	 2019 	7341 
DE	206200	 2020 	7198 
DE	206226	 2013 	17370 
DE	206226	 2014 	26896 
DE	206226	 2015 	26419 
DE	206226	 2016 	25944 
DE	206226	 2017 	25467 
DE	206226	 2018 	24990 
DE	206226	 2019 	24515 
DE	206226	 2020 	24038 
DE	206270	 2013 	487 
DE	206270	 2014 	1656 
DE	206270	 2015 	1468 
DE	206791	 2014 	8471 
DE	206791	 2015 	14884 
DE	206791	 2016 	13028 
DE	206791	 2017 	11229 
DE	206791	 2018 	9490 
DE	206791	 2019 	7807 
DE	206791	 2020 	6184 
DE	206986	 2016 	10698 
DE	206986	 2017 	9222 
DE	206986	 2018 	7793 
DE	206986	 2019 	6411 
DE	206986	 2020 	5078 
DE	207007	 2014 	3029 
DE	207007	 2015 	27242 
DE	207007	 2016 	26751 
DE	207007	 2017 	26260 
DE	207007	 2018 	25769 
DE	207007	 2019 	25278 
DE	207007	 2020 	24787 
DE	207008	 2014 	2111 
DE	207008	 2015 	2074 
DE	207008	 2016 	2036 
DE	207008	 2017 	1999 
DE	207008	 2018 	1962 
DE	207008	 2019 	1924 
DE	207008	 2020 	1887 
